JobID,Year,Salary,Estimate_Boolean,Title,Org Type,Location
1349,2024,"85,153.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1350,2024,"76,315.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1351,2024,"51,670.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1352,2024,"48,492.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1353,2024,"155,291.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1354,2024,"108,389.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1355,2024,"66,008.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1356,2024,"81,372.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1357,2024,"93,612.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1358,2024,"85,153.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1359,2024,"256,595.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1360,2024,"79,520.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1361,2024,"6,269.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1362,2024,"122,357.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1363,2024,"110,159.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1364,2024,"85,706.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1365,2024,"93,554.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1366,2024,"204,500.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1367,2024,"96,318.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1368,2024,"106,439.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1369,2024,"73,515.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1370,2024,"85,153.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1371,2024,"65,953.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1372,2024,"79,831.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1373,2024,"38,841.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1374,2024,"166,345.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1375,2023,"49,039.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1376,2023,"63,070.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1377,2023,"51,909.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1378,2023,"125,960.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1379,2023,"81,599.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1380,2023,"30,833.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1381,2023,"91,299.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1382,2023,0,,PROSPECT RSCH SPEC 3,Higher Ed,CA
1383,2023,"66,471.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1384,2023,"91,970.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1385,2023,"83,547.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1386,2023,0,,PROSPECT RSCH SPEC 2,Higher Ed,CA
1387,2023,"112,112.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1388,2023,"148,802.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1389,2023,"125,960.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1390,2023,"118,071.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1391,2023,"143,636.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1392,2023,"30,385.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1393,2023,"72,248.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1394,2023,"112,112.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1395,2023,"61,312.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1396,2023,"60,224.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1397,2023,"69,186.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1398,2023,"91,703.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1399,2023,"30,246.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1400,2023,"91,725.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1401,2023,"90,988.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1402,2023,"60,536.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1403,2023,"95,803.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1404,2023,"76,307.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1405,2023,"91,725.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1406,2023,"152,875.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1407,2023,"83,573.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1408,2023,"120,673.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1409,2023,"109,619.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1410,2023,"11,080.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1411,2023,"81,443.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1412,2023,"31,667.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1413,2023,"91,617.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1414,2023,0,,PROSPECT RSCH SPEC 4,Higher Ed,CA
1415,2023,"79,288.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1416,2023,"143,001.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1417,2023,"73,957.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1418,2023,"91,723.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1419,2023,"76,307.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1420,2023,"77,635.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1421,2023,"65,106.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1422,2023,"73,380.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1423,2023,"66,133.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1424,2023,"89,059.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1425,2023,"83,573.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1426,2023,"81,371.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1427,2023,"47,894.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1428,2023,"61,056.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1429,2023,"63,629.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1430,2023,"94,373.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1431,2023,"95,803.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1432,2023,"37,448.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1433,2023,"98,173.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1434,2023,"81,539.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1435,2023,"71,329.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1436,2023,"5,536.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1437,2023,"81,537.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1438,2023,"96,822.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1439,2023,"73,529.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1440,2023,"66,133.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1441,2023,"81,537.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1442,2023,"12,500.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1443,2023,"58,207.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1444,2023,"148,696.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1445,2023,"99,359.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1446,2023,"53,544.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1447,2023,"76,148.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1448,2023,"245,710.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1449,2023,"75,865.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1450,2023,"117,165.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1451,2023,"105,485.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1452,2023,"82,061.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1453,2023,"89,585.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1454,2023,"190,486.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1455,2023,"84,611.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1456,2023,"101,918.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1457,2023,"106,537.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1458,2023,"77,551.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1459,2023,"75,652.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1460,2023,"150,998.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1461,2022,"55,995.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1462,2022,"87,314.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1463,2022,"110,962.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1464,2022,"78,048.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1465,2022,"87,315.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1466,2022,"36,624.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1467,2022,"137,270.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1468,2022,"87,972.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1469,2022,"7,643.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1470,2022,"79,907.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1471,2022,"9,374.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1472,2022,"100,164.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1473,2022,"112,542.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1474,2022,"73,026.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1475,2022,"13,393.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1476,2022,"75,833.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1477,2022,"24,228.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1478,2022,"26,566.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1479,2022,"97,969.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1480,2022,"57,248.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1481,2022,"70,282.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1482,2022,"79,165.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1483,2022,"9,643.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1484,2022,"16,517.00",,PROSPECT RSCH SPEC 1,Higher Ed,CA
1485,2022,"56,241.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1486,2022,"64,214.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1487,2022,"15,667.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1488,2022,"3,448.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1489,2022,"55,942.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1490,2022,"81,992.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1491,2022,"39,130.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1492,2022,"89,171.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1493,2022,"68,220.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1494,2022,"52,688.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1495,2022,"45,964.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1496,2022,"104,316.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1497,2022,"86,495.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1498,2022,"69,601.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1499,2022,"17,239.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1500,2022,"25,210.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1501,2022,"87,631.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1502,2022,"49,410.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1503,2022,"46,648.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1504,2022,"131,175.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1505,2022,"53,652.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1506,2022,"87,314.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1507,2022,"60,850.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1508,2022,"75,430.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1509,2022,"56,334.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1510,2022,"32,182.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1511,2022,"61,856.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1512,2022,"85,186.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1513,2022,"75,188.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1514,2022,"77,827.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1515,2022,"59,522.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1516,2022,"50,003.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1517,2022,"89,197.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1518,2022,"26,689.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1519,2022,"33,701.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1520,2022,"85,294.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1521,2022,"77,988.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1522,2022,"68,220.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1523,2022,"55,704.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1524,2022,"74,661.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1525,2022,0,,PROSPECT RSCH SPEC 3,Higher Ed,CA
1526,2022,"8,294.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1527,2022,"70,331.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1528,2022,"38,352.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1529,2022,"142,228.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1530,2022,"86,322.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1531,2022,"3,881.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1532,2022,"70,915.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1533,2022,"225,754.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1534,2022,"35,227.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1535,2022,0,,PROSPECT RSCH SPEC 2,Higher Ed,CA
1536,2022,"112,067.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1537,2022,"100,898.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1538,2022,"78,501.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1539,2022,"78,965.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1540,2022,"62,377.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1541,2022,"178,389.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1542,2022,"67,257.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1543,2022,"61,502.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1544,2022,"88,849.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1545,2022,"101,900.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1546,2022,"75,019.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1547,2022,"64,443.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1548,2022,"138,510.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1549,2022,"90,627.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1550,2021,"53,779.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1551,2021,"84,243.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1552,2021,"75,300.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1553,2021,"137,231.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1554,2021,"84,186.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1555,2021,"92,569.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1556,2021,"134,978.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1557,2021,"127,676.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1558,2021,"84,882.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1559,2021,"86,063.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1560,2021,"70,600.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1561,2021,"67,055.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1562,2021,"36,661.00",,PROSPECT RSCH SPEC 1,Higher Ed,CA
1563,2021,"93,104.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1564,2021,"65,641.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1565,2021,"89,886.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1566,2021,"55,192.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1567,2021,"59,835.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1568,2021,"73,112.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1569,2021,"65,205.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1570,2021,"49,728.00",,PROSPECT RSCH SPEC 1,Higher Ed,CA
1571,2021,"61,902.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1572,2021,"71,954.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1573,2021,"75,486.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1574,2021,634,,PROSPECT RSCH MGR 1,Higher Ed,CA
1575,2021,"52,533.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1576,2021,"76,232.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1577,2021,"117,477.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1578,2021,"65,817.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1579,2021,"85,150.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1580,2021,"100,653.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1581,2021,"146,711.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1582,2021,"57,480.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1583,2021,"65,817.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1584,2021,"59,618.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1585,2021,"83,036.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1586,2021,"105,363.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1587,2021,"126,567.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1588,2021,"38,976.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1589,2021,"50,486.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1590,2021,"11,688.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1591,2021,"84,243.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1592,2021,"57,664.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1593,2021,"72,780.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1594,2021,"82,195.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1595,2021,"67,791.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1596,2021,"75,090.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1597,2021,"86,063.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1598,2021,"62,767.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1599,2021,"35,577.00",,PROSPECT RSCH SPEC 1,Higher Ed,CA
1600,2021,"82,301.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1601,2021,"75,246.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1602,2021,"65,817.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1603,2021,"53,250.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1604,2021,"70,372.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1605,2021,"59,141.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1606,2021,"67,860.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1607,2021,"83,287.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1608,2021,"81,002.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1609,2021,"57,705.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1610,2021,"215,982.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1611,2021,"61,192.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1612,2021,"95,027.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1613,2021,"97,356.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1614,2021,"75,688.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1615,2021,"66,938.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1616,2021,"80,680.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1617,2021,"66,100.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1618,2021,"172,127.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1619,2021,"45,964.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1620,2021,"70,691.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1621,2021,"82,817.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1622,2021,"98,320.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1623,2021,"66,938.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1624,2021,"111,377.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1625,2021,"62,131.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1626,2021,"133,650.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1627,2021,"69,946.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1628,2021,"87,374.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1629,2020,"74,366.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1630,2020,"135,533.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1631,2020,"85,000.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1632,2020,"91,954.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1633,2020,"63,587.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1634,2020,"88,776.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1635,2020,"54,015.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1636,2020,"71,064.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1637,2020,"51,015.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1638,2020,"75,291.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1639,2020,"116,026.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1640,2020,"64,016.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1641,2020,"99,408.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1642,2020,"144,900.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1643,2020,"58,350.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1644,2020,"83,500.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1645,2020,"125,000.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1646,2020,"70,782.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1647,2020,"83,200.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1648,2020,"56,430.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1649,2020,"46,109.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1650,2020,"66,953.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1651,2020,"74,160.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1652,2020,"65,521.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1653,2020,"55,797.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1654,2020,"74,753.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1655,2020,"2,912.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1656,2020,"69,503.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1657,2020,"58,387.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1658,2020,"67,388.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1659,2020,"62,667.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1660,2020,"75,645.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1661,2020,"40,966.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1662,2020,"60,847.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1663,2020,"87,550.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1664,2020,"96,154.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1665,2020,"66,112.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1666,2020,"64,334.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1667,2020,"170,000.00",,PROSPECT RSCH MGR 2,Higher Ed,CA
1668,2020,"66,112.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1669,2020,"110,000.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1670,2020,"132,000.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1671,2020,"67,145.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1672,2019,"73,102.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1673,2019,"132,859.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1674,2019,"48,660.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1675,2019,"64,880.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1676,2019,"89,961.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1677,2019,"58,861.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1678,2019,"86,665.00",,PROSPECT RSCH SPEC 4,Higher Ed,CA
1679,2019,"53,582.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1680,2019,"70,028.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1681,2019,"8,968.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1682,2019,"73,377.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1683,2019,"114,375.00",,PROSPECT RSCH SPEC 5,Higher Ed,CA
1684,2019,"23,551.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1685,2019,"141,767.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1686,2019,"57,883.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1687,2019,"70,643.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
1688,2019,"102,716.00",,PROSPECT RSCH MGR 1,Higher Ed,CA
1689,2019,"34,721.00",,PROSPECT RSCH SPEC 2,Higher Ed,CA
1690,2019,"77,530.00",,PROSPECT RSCH SPEC 3,Higher Ed,CA
